m,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,
3,11865.22,11863.18,11861.13,11859.08,11857.04,11854.99,11852.95,11850.90,11848.86,11846.81,
4,11690.22,11693.21,11696.21,11699.20,11702.20,11705.19,11708.19,11711.19,11714.18,11717.18,
5,11627.43,11631.04,11634.64,11638.25,11641.85,11645.45,11649.06,11652.66,11656.27,11659.87,
6,11595.09,11598.60,11602.10,11605.61,11609.12,11612.62,11616.13,11619.64,11623.15,11626.65,
7,11575.74,11579.01,11582.27,11585.54,11588.80,11592.07,11595.33,11598.60,11601.86,11605.13,
8,11563.24,11566.24,11569.25,11572.26,11575.27,11578.28,11581.28,11584.29,11587.30,11590.31,
9,11554.80,11557.57,11560.34,11563.11,11565.88,11568.65,11571.42,11574.19,11576.95,11579.72,
10,11548.99,11551.55,11554.11,11556.66,11559.22,11561.78,11564.33,11566.89,11569.45,11572.01,
11,11544.99,11547.36,11549.73,11552.10,11554.47,11556.84,11559.21,11561.58,11563.95,11566.32,
12,11542.27,11544.48,11546.68,11548.89,11551.09,11553.30,11555.51,11557.71,11559.92,11562.13,
13,11540.51,11542.57,11544.63,11546.69,11548.76,11550.82,11552.88,11554.94,11557.00,11559.07,
14,11539.48,11541.41,11543.35,11545.28,11547.21,11549.15,11551.08,11553.02,11554.95,11556.89,
15,11539.01,11540.83,11542.66,11544.48,11546.30,11548.12,11549.94,11551.76,11553.58,11555.40,
16,11539.00,11540.72,11542.44,11544.16,11545.88,11547.60,11549.32,11551.04,11552.76,11554.48,
17,11539.36,11540.99,11542.62,11544.24,11545.87,11547.50,11549.13,11550.76,11552.39,11554.02,
18,11540.02,11541.56,11543.11,11544.65,11546.20,11547.75,11549.29,11550.84,11552.39,11553.93,
19,11540.92,11542.39,11543.87,11545.34,11546.81,11548.28,11549.75,11551.23,11552.70,11554.17,
20,11542.04,11543.44,11544.85,11546.25,11547.65,11549.06,11550.46,11551.87,11553.27,11554.68,
21,11543.33,11544.67,11546.01,11547.36,11548.70,11550.04,11551.39,11552.73,11554.07,11555.41,
22,11544.78,11546.06,11547.35,11548.63,11549.92,11551.20,11552.49,11553.78,11555.06,11556.35,
23,11546.35,11547.59,11548.82,11550.05,11551.29,11552.52,11553.75,11554.99,11556.22,11557.45,
24,11548.04,11549.23,11550.41,11551.60,11552.78,11553.97,11555.15,11556.34,11557.53,11558.71,
25,11549.83,11550.97,11552.11,11553.25,11554.40,11555.54,11556.68,11557.82,11558.96,11560.10,
26,11551.71,11552.81,11553.91,11555.01,11556.11,11557.21,11558.31,11559.41,11560.51,11561.61,
27,11553.66,11554.72,11555.79,11556.85,11557.91,11558.97,11560.03,11561.09,11562.15,11563.21,
28,11555.69,11556.71,11557.74,11558.76,11559.79,11560.81,11561.84,11562.86,11563.89,11564.91,
29,11557.77,11558.76,11559.75,11560.75,11561.74,11562.73,11563.72,11564.71,11565.70,11566.70,
30,11559.91,11560.87,11561.83,11562.79,11563.75,11564.71,11565.67,11566.63,11567.59,11568.55,
31,11562.10,11563.03,11563.96,11564.89,11565.82,11566.75,11567.68,11568.61,11569.54,11570.47,
32,11564.33,11565.23,11566.14,11567.04,11567.94,11568.85,11569.75,11570.65,11571.55,11572.46,
33,11566.60,11567.48,11568.36,11569.23,11570.11,11570.99,11571.86,11572.74,11573.62,11574.49,
34,11568.91,11569.77,11570.62,11571.47,11572.32,11573.17,11574.03,11574.88,11575.73,11576.58,
35,11571.26,11572.09,11572.92,11573.74,11574.57,11575.40,11576.23,11577.06,11577.89,11578.72,
36,11573.63,11574.44,11575.25,11576.05,11576.86,11577.66,11578.47,11579.28,11580.08,11580.89,
37,11576.03,11576.82,11577.61,11578.39,11579.18,11579.96,11580.75,11581.53,11582.32,11583.10,
38,11578.46,11579.23,11579.99,11580.76,11581.52,11582.29,11583.06,11583.82,11584.59,11585.35,
39,11580.91,11581.66,11582.41,11583.15,11583.90,11584.65,11585.39,11586.14,11586.89,11587.63,
40,11583.39,11584.11,11584.84,11585.57,11586.30,11587.03,11587.76,11588.49,11589.22,11589.94,
